physical_quantity,power,energy,voltage
01-01-2012 00:13,467,475,377
01-01-2012 00:13,651,979,710
01-01-2012 00:13,376,823,708
01-01-2012 00:13,284,24,778
01-01-2012 00:13,168,394,95
01-01-2012 00:13,293,116,593
01-01-2012 00:13,189,120,590
01-01-2012 00:13,464,919,555
01-01-2012 00:13,508,18,804
01-01-2012 00:13,132,742,515
01-01-2012 00:13,0,989,637
01-01-2012 00:13,272,682,99
01-01-2012 00:13,817,925,490
01-01-2012 00:13,447,881,977
01-01-2012 00:13,547,0,964
01-01-2012 00:13,119,721,284
01-01-2012 00:13,720,468,321
01-01-2012 00:13,35,573,147
01-01-2012 00:13,594,821,593
01-01-2012 00:13,874,396,558
01-01-2012 00:14,74,736,368
01-01-2012 00:14,411,639,566
01-01-2012 00:14,682,489,811
01-01-2012 00:14,532,733,820
01-01-2012 00:14,174,123,479
01-01-2012 00:14,632,342,664
01-01-2012 00:14,95,996,680
01-01-2012 00:14,158,12,517
01-01-2012 00:14,256,647,567
01-01-2012 00:14,189,598,366
01-01-2012 00:14,964,988,917
01-01-2012 00:14,447,708,16
01-01-2012 00:14,913,300,309
01-01-2012 00:14,550,320,94
01-01-2012 00:14,983,693,655
01-01-2012 00:14,196,751,159
01-01-2012 00:14,793,674,564
01-01-2012 00:14,372,170,168
01-01-2012 00:14,535,43,718
01-01-2012 00:14,790,125,74
01-01-2012 00:14,733,428,989
01-01-2012 00:14,822,325,508
01-01-2012 00:14,877,836,114
01-01-2012 00:14,751,236,575
01-01-2012 00:14,141,29,131
01-01-2012 00:14,517,38,145
01-01-2012 00:14,306,102,617
01-01-2012 00:14,502,951,984
01-01-2012 00:14,568,186,828
01-01-2012 00:14,144,224,37
01-01-2012 00:14,715,208,88
01-01-2012 00:14,880,548,144
01-01-2012 00:14,90,30,781
01-01-2012 00:14,692,291,853
01-01-2012 00:14,247,888,516
01-01-2012 00:14,807,709,999
01-01-2012 00:14,452,87,405
01-01-2012 00:14,781,664,211
01-01-2012 00:14,192,432,546
01-01-2012 00:14,996,691,219
01-01-2012 00:14,668,185,761
01-01-2012 00:14,359,839,465
01-01-2012 00:14,30,788,389
01-01-2012 00:14,520,797,363
01-01-2012 00:14,529,29,504
01-01-2012 00:14,83,827,182
01-01-2012 00:14,634,521,759
01-01-2012 00:14,908,552,769
01-01-2012 00:14,118,260,416
01-01-2012 00:14,960,247,804
01-01-2012 00:14,316,825,267
01-01-2012 00:14,40,539,465
01-01-2012 00:14,291,605,41
01-01-2012 00:14,181,949,37
01-01-2012 00:14,852,102,890
01-01-2012 00:14,326,68,185
01-01-2012 00:14,994,78,904
01-01-2012 00:14,47,246,657
01-01-2012 00:14,626,11,767
01-01-2012 00:14,794,717,120
01-01-2012 00:15,332,477,893
01-01-2012 00:15,675,116,944
01-01-2012 00:15,883,8,929
01-01-2012 00:15,75,433,344
01-01-2012 00:15,49,533,260
01-01-2012 00:15,526,362,913
01-01-2012 00:15,886,588,782
01-01-2012 00:15,728,225,961
01-01-2012 00:15,916,342,720
01-01-2012 00:15,956,259,360
01-01-2012 00:15,815,384,6
01-01-2012 00:15,956,180,94
01-01-2012 00:15,290,20,187
01-01-2012 00:15,75,260,386
01-01-2012 00:15,698,587,632
01-01-2012 00:15,521,557,177
01-01-2012 00:15,701,186,733
01-01-2012 00:15,400,439,43
01-01-2012 00:15,874,658,145
01-01-2012 00:15,793,252,539
01-01-2012 00:15,816,31,246
01-01-2012 00:15,614,19,84
01-01-2012 00:15,813,491,57
01-01-2012 00:15,783,75,128
01-01-2012 00:15,685,927,781
01-01-2012 00:15,653,82,960
01-01-2012 00:15,280,553,880
01-01-2012 00:15,236,886,12
01-01-2012 00:15,820,963,187
01-01-2012 00:15,723,579,552
01-01-2012 00:15,773,123,367
01-01-2012 00:15,793,253,489
01-01-2012 00:15,218,533,668
01-01-2012 00:15,112,230,807
01-01-2012 00:15,833,803,116
01-01-2012 00:15,214,786,399
01-01-2012 00:15,599,801,702
01-01-2012 00:15,792,202,68
01-01-2012 00:15,979,141,20
01-01-2012 00:15,985,811,179
01-01-2012 00:15,101,462,489
01-01-2012 00:15,980,719,636
01-01-2012 00:15,842,47,883
01-01-2012 00:15,253,845,980
01-01-2012 00:15,701,79,897
01-01-2012 00:15,383,809,705
01-01-2012 00:15,667,644,391
01-01-2012 00:15,584,208,978
01-01-2012 00:15,111,41,153
01-01-2012 00:15,990,887,609
01-01-2012 00:15,988,329,103
01-01-2012 00:15,569,650,96
01-01-2012 00:15,478,661,565
01-01-2012 00:15,92,936,724
01-01-2012 00:15,935,651,783
01-01-2012 00:15,554,25,374
01-01-2012 00:15,477,982,96
01-01-2012 00:15,983,5,877
01-01-2012 00:15,737,530,278
01-01-2012 00:15,381,24,348
01-01-2012 00:16,372,15,257
01-01-2012 00:16,92,569,224
01-01-2012 00:16,657,939,181
01-01-2012 00:16,8,1,822
01-01-2012 00:16,132,113,764
01-01-2012 00:16,275,643,132
01-01-2012 00:16,16,516,49
01-01-2012 00:16,711,223,792
01-01-2012 00:16,536,639,505
01-01-2012 00:16,984,937,414
01-01-2012 00:16,506,603,502
01-01-2012 00:16,767,302,974
01-01-2012 00:16,818,566,59
01-01-2012 00:16,410,550,589
01-01-2012 00:16,396,991,290
01-01-2012 00:16,687,397,235
01-01-2012 00:16,291,564,422
01-01-2012 00:16,127,644,878
01-01-2012 00:16,583,649,513
01-01-2012 00:16,94,38,379
01-01-2012 00:16,152,33,206
01-01-2012 00:16,183,233,848
01-01-2012 00:16,533,366,879
01-01-2012 00:16,32,965,953
01-01-2012 00:16,721,925,62
01-01-2012 00:16,450,253,94
01-01-2012 00:16,882,11,905
01-01-2012 00:16,885,829,761
01-01-2012 00:16,958,127,675
01-01-2012 00:16,951,133,670
01-01-2012 00:16,355,416,841
01-01-2012 00:16,190,165,537
01-01-2012 00:16,527,919,232
01-01-2012 00:16,23,584,408
01-01-2012 00:16,491,278,437
01-01-2012 00:16,834,543,713
01-01-2012 00:16,558,162,213
01-01-2012 00:16,397,24,698
01-01-2012 00:16,437,974,861
01-01-2012 00:16,734,461,775
01-01-2012 00:16,391,478,356
01-01-2012 00:16,254,740,898
01-01-2012 00:16,864,395,927
01-01-2012 00:16,95,404,234
01-01-2012 00:16,636,765,329
01-01-2012 00:16,363,40,425
01-01-2012 00:16,312,729,204
01-01-2012 00:16,701,840,736
01-01-2012 00:16,350,439,139
01-01-2012 00:16,567,697,150
01-01-2012 00:16,216,988,672
01-01-2012 00:16,401,552,235
01-01-2012 00:16,639,395,631
01-01-2012 00:16,829,57,483
01-01-2012 00:16,515,780,542
01-01-2012 00:16,277,365,612
01-01-2012 00:16,247,422,185
01-01-2012 00:16,797,247,801
01-01-2012 00:16,862,645,630
01-01-2012 00:16,857,944,300
01-01-2012 00:17,76,604,49
01-01-2012 00:17,255,153,550
01-01-2012 00:17,725,819,515
01-01-2012 00:17,674,4,155
01-01-2012 00:17,379,20,584
01-01-2012 00:17,137,182,743
01-01-2012 00:17,928,551,618
01-01-2012 00:17,644,328,720
01-01-2012 00:17,288,80,965
01-01-2012 00:17,602,474,237
01-01-2012 00:17,205,388,80
01-01-2012 00:17,259,360,710
01-01-2012 00:17,36,845,115
01-01-2012 00:17,908,381,924
01-01-2012 00:17,368,246,481
01-01-2012 00:17,865,741,38
01-01-2012 00:17,943,984,418
01-01-2012 00:17,701,659,350
01-01-2012 00:17,237,186,43
01-01-2012 00:17,949,216,118
01-01-2012 00:17,377,185,988
01-01-2012 00:17,753,563,433
01-01-2012 00:17,941,481,905
01-01-2012 00:17,274,122,102
01-01-2012 00:17,138,423,39
01-01-2012 00:17,35,342,182
01-01-2012 00:17,555,229,984
01-01-2012 00:17,939,368,684
01-01-2012 00:17,980,741,509
01-01-2012 00:17,702,730,769
01-01-2012 00:17,133,738,328
01-01-2012 00:17,275,438,499
01-01-2012 00:17,864,686,860
01-01-2012 00:17,538,0,908
01-01-2012 00:17,962,64,979
01-01-2012 00:17,615,697,217
01-01-2012 00:17,971,709,629
01-01-2012 00:17,945,776,631
01-01-2012 00:17,182,675,403
01-01-2012 00:17,905,649,158
01-01-2012 00:17,83,984,940
01-01-2012 00:17,286,750,264
01-01-2012 00:17,628,360,983
01-01-2012 00:17,259,996,684
01-01-2012 00:17,919,461,455
01-01-2012 00:17,624,858,892
01-01-2012 00:17,233,180,477
01-01-2012 00:17,369,77,999
01-01-2012 00:17,679,825,209
01-01-2012 00:17,972,156,795
01-01-2012 00:17,687,125,563
01-01-2012 00:17,241,323,986
01-01-2012 00:17,291,663,633
01-01-2012 00:17,254,56,983
01-01-2012 00:17,770,300,786
01-01-2012 00:17,486,944,648
01-01-2012 00:17,469,249,149
01-01-2012 00:17,694,399,631
01-01-2012 00:17,455,464,164
01-01-2012 00:17,538,162,162
01-01-2012 00:18,77,563,362
01-01-2012 00:18,424,149,661
01-01-2012 00:18,627,842,607
01-01-2012 00:18,474,275,511
01-01-2012 00:18,685,33,82
01-01-2012 00:18,829,777,908
01-01-2012 00:18,370,499,603
01-01-2012 00:18,519,500,469
01-01-2012 00:18,53,255,91
01-01-2012 00:18,911,272,39
01-01-2012 00:18,233,304,487
01-01-2012 00:18,573,786,560
01-01-2012 00:18,373,805,81
01-01-2012 00:18,573,804,348
01-01-2012 00:18,14,468,828
01-01-2012 00:18,311,902,114
01-01-2012 00:18,931,751,597
01-01-2012 00:18,932,581,551
01-01-2012 00:18,589,400,896
01-01-2012 00:18,299,193,809
01-01-2012 00:18,556,357,429
01-01-2012 00:18,880,611,54
01-01-2012 00:18,497,788,388
01-01-2012 00:18,979,424,761
01-01-2012 00:18,341,679,342
01-01-2012 00:18,505,504,960
01-01-2012 00:18,268,87,856
01-01-2012 00:18,362,475,67
01-01-2012 00:18,150,752,771
01-01-2012 00:18,679,316,569
01-01-2012 00:18,865,851,16
01-01-2012 00:18,541,383,347
01-01-2012 00:18,151,495,734
01-01-2012 00:18,991,509,805
01-01-2012 00:18,698,574,476
01-01-2012 00:18,831,582,435
01-01-2012 00:18,117,309,910
01-01-2012 00:18,567,236,709
01-01-2012 00:18,821,255,208
01-01-2012 00:18,352,956,811
01-01-2012 00:18,512,574,954
01-01-2012 00:18,130,652,138
01-01-2012 00:18,572,779,593
01-01-2012 00:18,103,975,416
01-01-2012 00:18,40,771,727
01-01-2012 00:18,227,430,685
01-01-2012 00:18,949,107,454
01-01-2012 00:18,904,356,850
01-01-2012 00:18,120,889,860
01-01-2012 00:18,325,931,569
01-01-2012 00:18,85,853,421
01-01-2012 00:18,554,706,920
01-01-2012 00:18,717,4,17
01-01-2012 00:18,411,797,355
01-01-2012 00:18,837,478,118
01-01-2012 00:18,657,408,545
01-01-2012 00:18,244,891,711
01-01-2012 00:18,859,582,830
01-01-2012 00:18,609,664,245
01-01-2012 00:18,192,106,570
01-01-2012 00:19,833,737,95
01-01-2012 00:19,702,779,683
01-01-2012 00:19,309,153,821
01-01-2012 00:19,597,106,414
01-01-2012 00:19,992,149,47
01-01-2012 00:19,903,847,667
01-01-2012 00:19,77,451,23
01-01-2012 00:19,978,378,117
01-01-2012 00:19,280,46,879
01-01-2012 00:19,528,355,577
01-01-2012 00:19,108,986,745
01-01-2012 00:19,647,445,765
01-01-2012 00:19,804,772,173
01-01-2012 00:19,515,826,69
01-01-2012 00:19,28,775,303
01-01-2012 00:19,841,482,60
01-01-2012 00:19,308,201,831
01-01-2012 00:19,143,715,280
01-01-2012 00:19,462,447,461
01-01-2012 00:19,699,69,99
01-01-2012 00:19,760,322,492
01-01-2012 00:19,282,528,600
01-01-2012 00:19,499,127,751
01-01-2012 00:19,418,324,701
01-01-2012 00:19,893,93,465
01-01-2012 00:19,467,538,171
01-01-2012 00:19,80,62,609
01-01-2012 00:19,439,135,952
01-01-2012 00:19,203,956,354
01-01-2012 00:19,770,430,141
01-01-2012 00:19,684,462,934
01-01-2012 00:19,834,407,445
01-01-2012 00:19,769,196,195
01-01-2012 00:19,867,385,317
01-01-2012 00:19,522,912,779
01-01-2012 00:19,850,588,722
01-01-2012 00:19,339,532,823
01-01-2012 00:19,542,158,836
01-01-2012 00:19,679,1,266
01-01-2012 00:19,691,535,687
01-01-2012 00:19,317,350,513
01-01-2012 00:19,217,784,827
01-01-2012 00:19,182,560,970
01-01-2012 00:19,887,438,41
01-01-2012 00:19,371,494,76
01-01-2012 00:19,729,477,659
01-01-2012 00:19,711,377,575
01-01-2012 00:19,362,339,621
01-01-2012 00:19,842,27,202
01-01-2012 00:19,584,291,922
01-01-2012 00:19,133,27,268
01-01-2012 00:19,876,126,86
01-01-2012 00:19,46,394,758
01-01-2012 00:19,212,550,407
01-01-2012 00:19,330,44,601
01-01-2012 00:19,559,297,467
01-01-2012 00:19,58,284,253
01-01-2012 00:19,67,497,593
01-01-2012 00:19,378,557,825
01-01-2012 00:19,123,651,159
01-01-2012 00:20,763,350,263
01-01-2012 00:20,856,382,778
01-01-2012 00:20,793,552,699
01-01-2012 00:20,402,687,784
01-01-2012 00:20,190,521,33
01-01-2012 00:20,247,638,348
01-01-2012 00:20,434,940,283
01-01-2012 00:20,17,95,419
01-01-2012 00:20,132,593,893
01-01-2012 00:20,847,2,389
01-01-2012 00:20,352,315,207
01-01-2012 00:20,811,321,502
01-01-2012 00:20,193,964,859
01-01-2012 00:20,307,251,640
01-01-2012 00:20,132,67,375
01-01-2012 00:20,732,321,334
01-01-2012 00:20,388,251,442
01-01-2012 00:20,990,638,665
01-01-2012 00:20,397,552,488
01-01-2012 00:20,74,466,457
01-01-2012 00:20,947,553,720
01-01-2012 00:20,721,955,507
01-01-2012 00:20,383,344,894
01-01-2012 00:20,398,485,942
01-01-2012 00:20,876,160,734
01-01-2012 00:20,164,430,675
01-01-2012 00:20,453,747,173
01-01-2012 00:20,51,111,327
01-01-2012 00:20,119,74,886
01-01-2012 00:20,665,28,257
01-01-2012 00:20,535,785,800
01-01-2012 00:20,888,749,724
01-01-2012 00:20,853,416,159
01-01-2012 00:20,416,679,189
01-01-2012 00:20,781,428,281
01-01-2012 00:20,666,9,868
01-01-2012 00:20,881,582,720
01-01-2012 00:20,42,451,480
01-01-2012 00:20,253,911,535
01-01-2012 00:20,622,20,604
01-01-2012 00:20,305,846,957
01-01-2012 00:20,767,91,179
01-01-2012 00:20,913,903,629
01-01-2012 00:20,648,186,749
01-01-2012 00:20,427,197,97
01-01-2012 00:20,578,273,82
01-01-2012 00:20,456,140,39
01-01-2012 00:20,68,558,614
01-01-2012 00:20,867,791,164
01-01-2012 00:20,299,557,43
01-01-2012 00:20,74,315,617
01-01-2012 00:20,877,73,386
01-01-2012 00:20,16,370,178
01-01-2012 00:20,260,996,502
01-01-2012 00:20,34,871,81
01-01-2012 00:20,218,601,952
01-01-2012 00:20,798,76,443
01-01-2012 00:20,719,817,405
01-01-2012 00:20,719,839,671
01-01-2012 00:20,401,928,831
01-01-2012 00:21,684,365,364
01-01-2012 00:21,677,157,510
01-01-2012 00:21,959,372,809
01-01-2012 00:21,12,204,195
01-01-2012 00:21,871,505,681
01-01-2012 00:21,773,749,868
01-01-2012 00:21,462,538,479
01-01-2012 00:21,564,505,518
01-01-2012 00:21,158,599,961
01-01-2012 00:21,967,243,710
01-01-2012 00:21,880,372,832
01-01-2012 00:21,101,7,948
01-01-2012 00:21,835,29,376
01-01-2012 00:21,978,444,548
01-01-2012 00:21,595,44,619
01-01-2012 00:21,564,780,31
01-01-2012 00:21,885,445,626
01-01-2012 00:21,1,844,647
01-01-2012 00:21,735,303,781
01-01-2012 00:21,724,288,35
01-01-2012 00:21,724,826,197
01-01-2012 00:21,196,175,285
01-01-2012 00:21,411,612,424
01-01-2012 00:21,843,57,40
01-01-2012 00:21,522,261,147
01-01-2012 00:21,602,412,328
01-01-2012 00:21,767,231,687
01-01-2012 00:21,326,340,209
01-01-2012 00:21,381,526,513
01-01-2012 00:21,96,113,458
01-01-2012 00:21,766,308,182
01-01-2012 00:21,965,908,171
01-01-2012 00:21,697,656,680
01-01-2012 00:21,24,324,653
01-01-2012 00:21,372,364,284
01-01-2012 00:21,179,285,11
01-01-2012 00:21,730,222,622
01-01-2012 00:21,476,474,636
01-01-2012 00:21,452,776,25
01-01-2012 00:21,885,538,526
01-01-2012 00:21,462,481,781
01-01-2012 00:21,769,813,837
01-01-2012 00:21,366,498,123
01-01-2012 00:21,335,72,107
01-01-2012 00:21,114,847,427
01-01-2012 00:21,725,530,631
01-01-2012 00:21,71,43,300
01-01-2012 00:21,893,724,578
01-01-2012 00:21,718,577,533
01-01-2012 00:21,144,185,847
01-01-2012 00:21,686,363,380
01-01-2012 00:21,653,368,40
01-01-2012 00:21,452,509,310
01-01-2012 00:21,148,975,798
01-01-2012 00:21,287,463,631
01-01-2012 00:21,8,548,751
01-01-2012 00:21,264,788,823
01-01-2012 00:21,775,279,79
01-01-2012 00:21,94,403,260
01-01-2012 00:21,945,364,897
01-01-2012 00:22,450,569,351
01-01-2012 00:22,216,866,669
01-01-2012 00:22,14,476,385
01-01-2012 00:22,453,860,995
01-01-2012 00:22,767,121,277
01-01-2012 00:22,709,92,829
01-01-2012 00:22,80,223,81
01-01-2012 00:22,152,529,745
01-01-2012 00:22,685,202,452
01-01-2012 00:22,830,181,892
01-01-2012 00:22,538,299,701
01-01-2012 00:22,493,453,74
01-01-2012 00:22,231,28,223
01-01-2012 00:22,509,515,324
01-01-2012 00:22,827,465,327
01-01-2012 00:22,253,22,549
01-01-2012 00:22,317,907,212
01-01-2012 00:22,21,863,57
01-01-2012 00:22,91,188,657
01-01-2012 00:22,884,706,733
01-01-2012 00:22,332,832,802
01-01-2012 00:22,166,153,16
01-01-2012 00:22,817,159,789
01-01-2012 00:22,111,294,88
01-01-2012 00:22,239,927,215
01-01-2012 00:22,887,826,647
01-01-2012 00:22,555,756,29
01-01-2012 00:22,332,918,378
01-01-2012 00:22,244,760,959
01-01-2012 00:22,484,76,29
01-01-2012 00:22,581,349,609
01-01-2012 00:22,750,912,471
01-01-2012 00:22,456,181,402
01-01-2012 00:22,542,874,152
01-01-2012 00:22,352,293,762
01-01-2012 00:22,438,817,804
01-01-2012 00:22,248,877,162
01-01-2012 00:22,95,127,955
01-01-2012 00:22,469,962,586
01-01-2012 00:22,215,353,669
01-01-2012 00:22,142,586,851
01-01-2012 00:22,215,585,422
01-01-2012 00:22,506,354,809
01-01-2012 00:22,606,538,900
01-01-2012 00:22,971,353,381
01-01-2012 00:22,74,412,445
01-01-2012 00:22,858,823,170
01-01-2012 00:22,719,846,908
01-01-2012 00:22,736,900,349
01-01-2012 00:22,369,945,816
01-01-2012 00:22,345,200,68
01-01-2012 00:22,610,614,182
01-01-2012 00:22,314,743,384
01-01-2012 00:22,870,706,904
01-01-2012 00:22,281,321,91
01-01-2012 00:22,147,345,781
01-01-2012 00:22,897,377,371
01-01-2012 00:22,20,954,530
01-01-2012 00:22,941,526,287
01-01-2012 00:22,163,461,802
01-01-2012 00:23,136,499,865
01-01-2012 00:23,484,478,664
01-01-2012 00:23,424,811,713
01-01-2012 00:23,481,48,182
01-01-2012 00:23,142,878,705
01-01-2012 00:23,741,701,25
01-01-2012 00:23,937,290,940
01-01-2012 00:23,31,701,447
01-01-2012 00:23,819,607,627
01-01-2012 00:23,882,938,91
01-01-2012 00:23,822,939,121
01-01-2012 00:23,474,846,826
01-01-2012 00:23,437,727,596
01-01-2012 00:23,896,340,726
01-01-2012 00:23,405,177,926
01-01-2012 00:23,633,945,924
01-01-2012 00:23,678,110,0
01-01-2012 00:23,576,305,785
01-01-2012 00:23,304,842,238
01-01-2012 00:23,491,628,36
01-01-2012 00:23,197,627,587
01-01-2012 00:23,34,744,360
01-01-2012 00:23,967,938,704
01-01-2012 00:23,682,833,930
01-01-2012 00:23,545,425,463
01-01-2012 00:23,105,7,389
01-01-2012 00:23,935,323,918
01-01-2012 00:23,446,763,525
01-01-2012 00:23,600,441,931
01-01-2012 00:23,161,485,843
01-01-2012 00:23,115,276,428
01-01-2012 00:23,313,251,142
01-01-2012 00:23,556,528,49
01-01-2012 00:23,87,950,475
01-01-2012 00:23,414,235,542
01-01-2012 00:23,340,864,521
01-01-2012 00:23,321,308,778
01-01-2012 00:23,183,590,880
01-01-2012 00:23,600,161,726
01-01-2012 00:23,682,987,963
01-01-2012 00:23,130,781,284
01-01-2012 00:23,755,121,980
01-01-2012 00:23,16,325,172
01-01-2012 00:23,308,433,687
01-01-2012 00:23,324,64,73
01-01-2012 00:23,900,795,735
01-01-2012 00:23,582,297,827
01-01-2012 00:23,257,277,987
01-01-2012 00:23,501,480,870
01-01-2012 00:23,606,609,521
01-01-2012 00:23,923,855,461
01-01-2012 00:23,121,803,444
01-01-2012 00:23,513,946,757
01-01-2012 00:23,929,674,367
01-01-2012 00:23,682,116,10
01-01-2012 00:23,115,287,933
01-01-2012 00:23,227,46,361
01-01-2012 00:23,464,468,862
01-01-2012 00:23,260,447,341
01-01-2012 00:23,180,540,636
01-01-2012 00:24,640,157,921
01-01-2012 00:24,341,265,396
01-01-2012 00:24,792,14,512
01-01-2012 00:24,586,939,112
01-01-2012 00:24,546,652,146
01-01-2012 00:24,687,907,200
01-01-2012 00:24,339,849,127
01-01-2012 00:24,883,703,664
01-01-2012 00:24,773,516,677
01-01-2012 00:24,110,395,950
01-01-2012 00:24,65,765,578
01-01-2012 00:24,665,562,414
01-01-2012 00:24,133,29,991
01-01-2012 00:24,721,550,264
01-01-2012 00:24,354,584,318
01-01-2012 00:24,363,69,482
01-01-2012 00:24,131,413,172
01-01-2012 00:24,281,329,837
01-01-2012 00:24,414,537,582
01-01-2012 00:24,903,572,758
01-01-2012 00:24,724,37,559
01-01-2012 00:24,61,864,783
01-01-2012 00:24,258,573,439
01-01-2012 00:24,322,866,470
01-01-2012 00:24,267,855,228
01-01-2012 00:24,380,950,396
01-01-2012 00:24,270,902,407
01-01-2012 00:24,497,396,786
01-01-2012 00:24,66,516,689
01-01-2012 00:24,996,746,883
01-01-2012 00:24,73,959,175
01-01-2012 00:24,375,176,211
01-01-2012 00:24,719,318,363
01-01-2012 00:24,623,774,353
01-01-2012 00:24,289,334,772
01-01-2012 00:24,952,457,681
01-01-2012 00:24,875,71,596
01-01-2012 00:24,44,895,710
01-01-2012 00:24,423,882,264
01-01-2012 00:24,575,758,362
01-01-2012 00:24,732,827,659
01-01-2012 00:24,528,550,318
01-01-2012 00:24,277,326,940
01-01-2012 00:24,118,155,761
01-01-2012 00:24,645,208,247
01-01-2012 00:24,577,572,484
01-01-2012 00:24,135,902,207
01-01-2012 00:24,193,533,810
01-01-2012 00:24,688,326,409
01-01-2012 00:24,353,565,550
01-01-2012 00:24,907,680,482
01-01-2012 00:24,769,691,988
01-01-2012 00:24,595,820,438
01-01-2012 00:24,18,228,492
01-01-2012 00:24,409,164,908
01-01-2012 00:24,342,152,441
01-01-2012 00:24,506,174,918
01-01-2012 00:24,386,946,589
01-01-2012 00:24,974,290,77
01-01-2012 00:24,747,656,249
01-01-2012 00:25,517,569,851
01-01-2012 00:25,687,905,269
01-01-2012 00:25,922,963,210
01-01-2012 00:25,563,623,818
01-01-2012 00:25,300,705,359
01-01-2012 00:25,56,154,46
01-01-2012 00:25,727,425,830
01-01-2012 00:25,825,67,961
01-01-2012 00:25,301,750,149
01-01-2012 00:25,596,821,845
01-01-2012 00:25,339,609,250
01-01-2012 00:25,467,32,72
01-01-2012 00:25,109,169,421
01-01-2012 00:25,716,396,615
01-01-2012 00:25,182,68,608
